Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
335650	1573.23	1903.89	1661.49	1308.12	1373.22	1383.13	1446.56	810.74	1411.62	1471.84	975.59	882.81	1311.19	1430.62	1174.69	1741.99	1532.06	1625.95	1349.6	1303.04
335750	1616.31	1926.31	1662.27	1290.79	1356.14	1320.48	1529.73	836.1	1498.01	1469.37	988.39	750.35	1331.77	1408.65	1202.3	1757.08	1535.19	1626.21	1315.07	1313.98
335850	1578.07	1899.79	1615.11	1304.42	1397.71	1288.48	1520.75	807.06	1436.22	1563.51	981.34	745.96	1404.74	1445.32	1269.67	1751.39	1436.71	1649.78	1324.09	1336.3
335950	1576.45	1946.3	1753.78	1422.06	1447.01	1300.46	1541.9	751.91	1449.3	1609.35	966.72	737.13	1404.78	1452.39	1257.36	1790.41	1518.08	1675.26	1329.83	1391.14
336050	1589.28	1990.76	1826.21	1349.07	1404.6	1274.77	1591.86	742.54	1479.04	1639.79	961.47	766.87	1455.18	1446.2	1185.65	1786.54	1549.2	1783.55	1395.18	1380.11
336150	1579.01	1995.14	1733.06	1357.75	1449.83	1250.34	1593.75	753.79	1530.64	1630.78	973.88	763.7	1550.88	1484.1	1182.12	1830.93	1569.14	1763.07	1323.56	1386.34
336250	1770.09	2039.41	1828.66	1467.28	1511.37	1352.69	1649.1	822.36	1640.37	1705.29	1038.33	793.73	1594.46	1537.61	1239.07	1934.84	1660.63	1829.59	1379.09	1415.5
336350	1868.72	2124.57	1960.32	1539.85	1556.1	1367.89	1683.86	809.06	1662.71	1833.51	1057.05	877.71	1592.24	1539.48	1258.89	1977.18	1726.17	1938.08	1431.1	1456.73
336450	1965.41	2173.96	1973.05	1552.7	1555.08	1342.94	1732.37	804.9	1714.37	1884.5	1066.12	896.35	1609.52	1539.69	1352.18	2031.3	1773.43	1923.46	1478.74	1526.64
336550	1878.43	2171.78	1838.57	1449.14	1471.82	1299.68	1682.66	741.97	1541.66	1858.53	1013.36	839.55	1576.52	1467.75	1317.88	1882.84	1734.29	1795.53	1468.79	1560.4
336650	1768.05	2070.99	1739.68	1409.45	1461.18	1326.24	1670.56	761.4	1432.44	1707.15	966.08	776.91	1507.36	1452.97	1180.4	1850.89	1708.89	1647.49	1403.97	1536.09
336750	1798.45	1996.21	1694.59	1437.67	1437.6	1251.45	1639.42	721.97	1508.31	1640.95	978.14	758.82	1473.81	1444.53	1120.8	1824.22	1674.02	1597.54	1363.03	1464.55
336850	1764.37	1946.37	1698.6	1390.2	1428.66	1160.63	1595.84	695.13	1479.76	1648.56	944.03	747.82	1459.02	1350.75	1097.79	1856.98	1586.16	1554.49	1315.05	1370.12
336950	1661.47	1967.65	1648.07	1320.34	1361.04	1184.92	1580.01	645.71	1325.48	1614.79	877.77	665.26	1395.34	1315.51	1038.79	1789.28	1605.59	1518.42	1231.12	1345.08
337050	1602.03	1939.39	1649.74	1333.52	1362.93	1118.29	1539.32	637.4	1388.56	1581.06	893.12	700.4	1430.93	1361.47	1071.02	1772.3	1639.87	1552.3	1206.46	1346.17
337150	1542.43	1968.51	1656.95	1327.68	1419.09	1096.32	1548.64	662.7	1395.03	1606.06	866.41	660.72	1487.21	1386.33	1104.44	1770.92	1594.55	1546.15	1232.21	1336.34
337250	1572.26	1848.62	1647.95	1326.12	1395.2	1067.53	1480.5	614.94	1375.94	1521.46	818.9	605.47	1370.81	1298.24	1042.08	1672.02	1541.31	1478.2	1156.92	1339.29
337350	1593.72	1935.16	1676.09	1388.23	1397.13	1081.79	1591.42	610.24	1391.76	1564.93	761.93	546.94	1396.23	1309.79	960.28	1763.02	1519.68	1513.25	1140.98	1302.56
337450	1616.18	2071.3	1716.01	1368.66	1421.17	1160.71	1674.57	702.14	1408.99	1611.13	826.88	617.47	1458.39	1323.9	1022.5	1788.16	1584.29	1546.3	1172.31	1316.22
337550	1750.21	2086.4	1866.07	1394.37	1445.42	1263.85	1662.07	729.39	1507.61	1657.49	855.21	711.51	1489.93	1394.93	1119.49	1817.52	1652.77	1681.46	1243.22	1353.16
337650	1820.17	1989.99	1845.99	1428.55	1467.68	1216.92	1660.65	756.85	1497.4	1647.62	919.84	755.14	1483.8	1453.21	1158.9	1777.16	1648.19	1725.33	1305.66	1342.78
337750	1786.17	1963.06	1767.05	1404.94	1488.63	1255.22	1640.65	780.6	1464.91	1684.08	915.52	792.18	1428.76	1446.16	1144.54	1751.59	1633.52	1734.76	1291.95	1423.12
337850	1855.94	2032.06	1859.66	1467.09	1510.74	1258.23	1592.11	791.07	1497.25	1716.45	942.81	800.28	1484.51	1557.75	1164.15	1826.38	1616.86	1701.72	1376.98	1437.66
337950	1764.7	1893.72	1836.64	1392.46	1467.09	1165.42	1570.18	744.31	1451.02	1676.28	926.03	726.1	1464.21	1416.31	1122.58	1816.96	1595.22	1667.65	1390.81	1390.9
338050	1829.01	1975.86	1875.73	1420.63	1538.49	1236.6	1667.01	725.19	1509.94	1661.42	938.51	722.54	1547.61	1460.91	1154.96	1861.36	1624.73	1696.91	1370.81	1449.8
338150	1658.7	1909.25	1775.12	1383.83	1454.83	1199.28	1632.6	686.49	1462.5	1663.94	976.66	718.06	1588.05	1447.13	1188.21	1780.88	1570.09	1568.05	1255.67	1394.12
338250	1694.27	1964.6	1739.08	1376.14	1461.93	1196.27	1636.52	716.29	1402.68	1631.89	925.39	734.57	1496.31	1412.57	1175.36	1744.43	1577.12	1598.69	1248.54	1387.62
338350	1628.12	1964.25	1779.11	1369.47	1426.36	1221.88	1563.52	686.3	1416.59	1498.58	908.64	721.74	1421.21	1382.26	1161.89	1753.2	1578.09	1570.05	1226.65	1425.22
338450	1673.77	1903.15	1752.3	1389.79	1375.83	1190.65	1660.07	681.65	1412.42	1578.34	909.39	735.57	1428.29	1445.41	1113.08	1769.22	1647.38	1634.79	1207.27	1340.77
338550	1743.62	1909.54	1779.68	1415.64	1379.34	1184.28	1694.05	708.25	1467.79	1713.29	913.62	707.05	1427.46	1468.79	1137.66	1771.85	1758.53	1626.56	1305.16	1392.44
338650	1750.91	1942.81	1799.31	1476.53	1413.04	1214.87	1658.35	709.33	1382.85	1640.72	858.09	678.09	1484.7	1426.95	1109.66	1790.4	1778.06	1612	1356.08	1437.16
338750	1665.09	1970.6	1749.32	1468.49	1367.47	1187.41	1596.03	696.46	1360.7	1544.65	881.37	634.41	1409.58	1380.8	1117.6	1736.63	1649.37	1504.2	1234.45	1328.53
338850	1725.85	1869.48	1685.82	1440.54	1369.01	1151.29	1560.18	713.84	1398.09	1598.01	873.64	637.21	1376.34	1384.71	1140.99	1684.74	1569	1501.92	1201.3	1340.25
338950	1721.44	2060.77	1720.69	1457.26	1485.49	1218.2	1571.69	746.54	1420.57	1607.27	921.09	672.93	1426.16	1448.27	1144.51	1831.4	1628.32	1618.43	1274.76	1365.84
339050	1621.77	2006.77	1747.04	1397.02	1448.85	1190.19	1603.47	724.32	1400.87	1606.88	939.46	713.31	1424.31	1430.1	1140.39	1759.77	1556.32	1631.57	1277.25	1332.85
339150	1674.21	2001.36	1784.49	1443.33	1435.04	1173.16	1677.19	765.83	1505.15	1652.54	907.67	762.85	1426.83	1470.58	1198.07	1765.48	1604.12	1719.92	1350.26	1360.74
339250	1656.2	2023.32	1763.2	1361.11	1454.59	1217.58	1637.1	751.63	1540.81	1692.3	872.71	777.86	1453.69	1450.04	1223.35	1835.12	1620.14	1675.86	1397.09	1420.96
339350	1770.44	2132.89	1797.97	1409.8	1475.16	1336.15	1710.68	789.16	1570.79	1739.46	968.57	816.82	1487.59	1587.07	1386.25	1909.51	1645.69	1749.32	1494.57	1507.07
339450	1845.36	2135.87	1887.41	1377.84	1426.41	1324.39	1672.98	868.92	1530.41	1684.39	1003.63	844.66	1510.11	1634.52	1356.01	1940.07	1654.55	1852.52	1528.89	1514.49
339550	1922.44	2250.44	2132.12	1455.1	1535.77	1380.42	1756.6	951.24	1659.17	1759.14	1092.53	858.73	1459.14	1675.91	1450.02	2072.45	1788.13	1912.16	1578.3	1532.71
339650	1796.21	2138.13	2038.56	1447.49	1464.48	1376.49	1745.12	901.45	1537.83	1709.78	1105.51	873.07	1474.4	1634.95	1399.18	1998.57	1785.4	1969.2	1581.95	1484.89
339750	1703.7	2146.72	1855.84	1416.49	1468.46	1307.45	1666.51	878.31	1534.81	1645.24	1157.7	887.84	1501.86	1569.08	1297.97	1932.5	1834.03	1989.37	1551.97	1454.84
339850	1744.45	2127.45	1864.79	1386.06	1503.86	1391.38	1688.29	843.53	1550.14	1725.04	1158.07	843.18	1571.71	1640.55	1401.61	1913.37	1792.3	1877.86	1572.74	1442.75
339950	1785.1	2167.12	1910.05	1413.15	1525.23	1447.21	1722.65	859.88	1562.9	1697.92	1176.06	858.39	1536.51	1661.02	1490.43	1824.73	1782.03	1849.94	1607.73	1496.17
340050	1783.86	2187.15	1844.43	1425.05	1568.81	1443.51	1571.15	870.41	1538.13	1653.34	1235.53	838.67	1497.05	1574.26	1446.38	1832.29	1725.3	1815.51	1601.52	1390.49
340150	1767.31	2183.08	1820.94	1414.46	1459.73	1389.23	1551.46	918.27	1471.54	1682.04	1207.48	869.4	1495.5	1558.29	1427.05	1832.33	1681.34	1834.77	1560.08	1450.54
340250	1797.12	2252.13	1906.23	1370.56	1429.53	1482	1639.92	971.39	1471.3	1690	1245.88	856.97	1546.78	1647.68	1448.38	1933.99	1709.98	1857.82	1614.5	1453.7
340350	1726.39	2195.09	1840.5	1367.33	1417.64	1481.83	1608.28	954.03	1467.66	1560.89	1257.16	826.08	1524.63	1594.08	1439.17	1884.09	1673.88	1914.23	1565.75	1392.17
340450	1842.64	2310.35	1967.76	1422.89	1435.88	1581.28	1696.78	1044.26	1496.19	1680.56	1308.72	917.78	1556.18	1736.6	1570.24	1953.56	1766.85	1986.71	1591.3	1430.97
340550	1898.47	2439.8	2170.02	1531.44	1556.7	1699.96	1721.28	1140.41	1624.41	1837.06	1365.56	1030.19	1571.89	1874.92	1626.47	2010.14	1851.22	2095.34	1744.56	1500.96
340650	1804.77	2355.29	2068.8	1422.47	1533.26	1495.55	1676.66	1098.7	1566.94	1719.77	1301.9	930.37	1481.59	1716.3	1530.51	1870.21	1716.02	1964.2	1640.14	1374.95
340750	1705.36	2243.97	1842.14	1331.81	1503.51	1380.41	1673.61	1010.05	1531.83	1613.03	1296.42	872.91	1382.2	1686.67	1491.04	1878.78	1664.26	1826.72	1622.68	1333.05
340850	1586.86	2190.8	1755.01	1262	1480.33	1305.69	1568.05	934.37	1453.02	1558.35	1201.24	843.7	1376.23	1691.99	1387.36	1787.29	1664.19	1765.19	1508.81	1254.37
340950	1558.71	2093.11	1801.43	1233.21	1352.98	1256.38	1445.92	852.82	1359.17	1499.48	1119.18	765.27	1358.55	1563.3	1350.43	1689.35	1605.18	1736.67	1436.58	1230.69
341050	1452.31	1950.83	1750.36	1237.25	1306.12	1289.53	1477.96	848.45	1226.42	1422.78	1114.3	699.9	1390.5	1533.77	1294.82	1699.5	1527.26	1668.66	1410.45	1223.52
341150	1560.49	1978.96	1894.73	1327.83	1417.19	1391.86	1570.71	898.63	1300.03	1535.77	1132.27	785.49	1499.47	1574.49	1407.1	1738.15	1558.38	1829.63	1432.52	1281.17
341250	1596.71	2089.41	1906.31	1360.22	1338.94	1380.18	1619.25	953.22	1324.15	1613.42	1176.03	850.93	1511.55	1639.53	1412.25	1703.98	1572.9	1889.61	1467.83	1291.81
341350	1727.85	2218.66	1996.34	1414.65	1421.85	1561.12	1819.96	1006.53	1441	1733.55	1237.5	952.44	1529.85	1746.22	1525.83	1800.04	1716.69	2086.75	1624.7	1430.91
341450	1770.18	2246.16	1962.05	1455.88	1396.31	1555.48	1679.48	987.66	1442.74	1633.74	1198.64	951.96	1547.71	1758.97	1521.76	1815.77	1664.2	2130.03	1704.25	1419.11
341550	1880.05	2390.94	2055.07	1509.09	1492.32	1541.82	1648.02	1025.02	1413.4	1620.6	1204.57	990.78	1467.16	1759.28	1564.65	1817.78	1726.35	2147.6	1724.68	1399.98
341650	1798.34	2311.41	1996.35	1446.88	1462.82	1498.02	1556.36	1006.21	1353.22	1634.29	1174.99	963.79	1442.83	1736.89	1537.38	1798.77	1659.31	2107.74	1652.65	1323.51
341750	1744.47	2283.17	1949.82	1317.32	1414.67	1458.47	1503.15	1039.04	1345.27	1466.45	1196.45	924.42	1469.73	1608.07	1477.67	1730.17	1531.32	1997.64	1593	1339.98
341850	1700.21	2267.29	1933.15	1302.13	1399.64	1431.45	1479.24	1058.81	1363.16	1504.82	1226.78	927.59	1459.5	1624.97	1486.62	1720.96	1531.12	2013.81	1617.7	1264.57
341950	1655.45	2231.95	2059.66	1230.05	1385.5	1368.47	1461.11	1023.23	1338.11	1553.94	1188.8	918.77	1444.17	1579.66	1432.22	1733.92	1530.57	1936.62	1614.62	1256.31
342050	1598.36	2172.71	1933.72	1201.52	1316.21	1431.87	1533.35	1014.77	1363.3	1583.86	1177.03	859.47	1465.03	1573.72	1398.68	1682.76	1530.9	1830.96	1523.45	1311.55
342150	1530.56	2131.34	1765.39	1198.8	1305.97	1413.36	1528.06	1003.78	1282.32	1532.44	1234.39	835.21	1404.13	1559.5	1435.82	1594.34	1500.78	1741.96	1494.02	1308.13
342250	1502.11	2129.47	1720.67	1249.7	1359.44	1357.61	1498.43	971.12	1213.59	1498.68	1238.67	834.62	1316.84	1565.12	1425.19	1567.07	1500.28	1684.22	1537.99	1291.55
342350	1600.04	2083.21	1782.16	1234.8	1370.69	1462.8	1468.69	1014.58	1228.21	1446.72	1185.04	861.97	1300.47	1494.62	1411.21	1575.51	1481.3	1719.98	1511.6	1240.89
342450	1606.73	2156.52	1947.44	1297.02	1406.87	1568.39	1497.95	1072.6	1285.26	1567.17	1285.49	880.3	1389.24	1537.34	1528.24	1670.87	1580.34	1812.78	1508.01	1277.04
342550	1654.96	2166.93	1997.93	1289.78	1344.49	1516.1	1523.33	1051.35	1353.61	1582.25	1244.81	952.74	1442.9	1586.54	1574.2	1706.17	1625.9	1884.04	1606.29	1292.02
342650	1657.99	2196.67	1924.98	1257.47	1368.02	1537.65	1535.16	1055.34	1359.97	1594.97	1280.97	924.03	1488.88	1701.07	1552.65	1670.39	1577.99	1867.76	1681.37	1316.46
342750	1775.41	2368.03	2147.3	1376.7	1495.84	1678.99	1682.46	1158.85	1492.79	1675.65	1343.11	941.9	1555.08	1742.5	1669.37	1821.85	1696.78	2001.08	1812.75	1421.34
342850	1722.9	2300.36	2127.73	1337.92	1432.04	1654.47	1616.02	1136.57	1474.8	1606.31	1310.61	956.01	1459.69	1738.6	1630.01	1832.89	1727.19	1923.2	1876.17	1419.4
342950	1698.31	2185.15	2075.29	1372.89	1414.06	1574.7	1478.33	1026.39	1435.66	1601.27	1313.22	853.45	1527.91	1773.53	1573.16	1776.35	1659.26	1874.27	1885.75	1439.39
343050	1596.87	2078.53	2008.76	1428.12	1318.92	1520.99	1474.84	983.06	1357.21	1619.32	1318.92	822.29	1472.01	1653.07	1494.14	1686.78	1550.5	1827.91	1736.92	1379.68
343150	1563.59	2028.28	1801.16	1331.43	1258.41	1433.78	1479.88	965.06	1297.78	1506.38	1251.93	798.28	1350.52	1560.31	1353.59	1677.8	1433.64	1745.5	1687.72	1328.08
343250	1527.62	2041.65	1806.49	1272.52	1309.66	1344.34	1452.11	941.28	1271.26	1547.65	1147.64	733.17	1351.46	1428.63	1301.29	1655.71	1399.57	1770.17	1558.01	1373.11
343350	1631.07	2083.56	1921.99	1302.59	1372.39	1320.81	1439.78	984.13	1401.15	1617.86	1076.66	745.53	1406.57	1455.15	1341.95	1648.61	1489.04	1816.2	1591.19	1279.03
343450	1716.97	2206.47	1935.83	1294.59	1360.1	1341.5	1521.72	973.43	1356.46	1580.38	1115.46	735.25	1398.13	1500.7	1398.48	1690.44	1547.9	1744.09	1668.3	1248.35
343550	1755.84	2147.04	1917.17	1288.36	1374.66	1353.07	1503.91	991.23	1308.32	1571.08	1072.19	712.32	1391.98	1537.46	1390.87	1632.2	1565.65	1741.86	1562.03	1294.94
343650	1713.78	2146.81	1872.68	1346.05	1371.71	1382.67	1544.23	990.78	1372.91	1564.88	1055.85	704.7	1362.75	1556.42	1372.16	1659.5	1565.16	1826.76	1492.24	1315.02
343750	1652.36	2076.24	1837.75	1254.84	1370.54	1375.98	1520.81	952.71	1378.81	1533.17	1057.48	725.27	1324.31	1549.56	1386.73	1662.86	1584.16	1781.74	1522.12	1268.18
343850	1693.24	2142.43	1822	1224.76	1370.18	1377.91	1478.38	953.47	1367.68	1513.62	1058.69	691.77	1359.52	1585.41	1380.17	1629.51	1509.58	1850.38	1520.91	1227.97
343950	1679.53	2137.72	1843.96	1261.63	1373.38	1434.04	1476.36	942.66	1390.03	1543.68	1068.8	699.88	1390.21	1649.64	1362.37	1695.33	1544.6	1814.82	1557.2	1294.07
344050	1648.03	2157.38	1872.62	1271.31	1386.16	1413.67	1551.98	997.18	1456.84	1582.59	1182.69	751.22	1460.48	1671.05	1507.01	1802.01	1554.64	1816.85	1548.65	1369.21
344150	1681.87	2286.61	1966.85	1368.68	1385.71	1467.45	1632.14	1075.79	1463.74	1665.95	1236.94	809.98	1551.8	1731.3	1539.11	1855.49	1506.28	1881.78	1604.97	1384.43
344250	1688.8	2254.77	2083.71	1350.81	1438.37	1516.64	1655.49	1021.49	1435.04	1708.62	1292.06	932.39	1582.42	1783.87	1623.27	1860.78	1665.35	2029.56	1668.61	1456.59
344350	1845.41	2449.01	2246.46	1436.94	1597.87	1699.84	1830.29	1109.9	1592.08	1754.35	1370.02	1077.88	1743.5	1868.14	1772.81	2009.82	1901.15	2178.72	1793.82	1560.97
344450	1712.34	2285.61	2152.68	1348.38	1473.83	1608.22	1681.16	1105.96	1480.3	1603.34	1425.56	1042.42	1586.84	1728.96	1686.63	1843.58	1742.9	2100.39	1745	1414.41
344550	1623.98	2225.44	2132.24	1363	1454.14	1518.78	1669.13	1105.02	1401.61	1539.49	1419.63	980.1	1620.82	1751.14	1642.83	1781.96	1657.48	2101.37	1676.04	1389.7
344650	1615.1	2216.11	2004.67	1358.02	1392.5	1449.4	1619.15	1098.3	1387.96	1479.04	1331.97	883.27	1405.81	1682.53	1512.86	1811.75	1616.12	2024.17	1579.9	1380.36
344750	1648.72	2181.66	2012.74	1335.1	1407.21	1435.29	1568.19	1101.84	1384.62	1534.33	1316.62	882.92	1329.24	1590.44	1495.55	1818.5	1608.91	1986.22	1634.04	1412.14
344850	1531.74	2104.69	1926.11	1352.09	1402.48	1467.18	1458.72	1018.07	1339.2	1511.38	1248.94	840.08	1353.25	1573.09	1466.02	1746.27	1581.38	1888.34	1517.24	1331.6
344950	1533.13	2212.45	1872.43	1409.15	1454.33	1515.93	1529.47	1056.47	1384.46	1594.2	1273.45	824.9	1429.69	1675.99	1434.73	1764.09	1563.56	1921.82	1549.04	1361.21
345050	1643.95	2157	1908.5	1426.67	1401.36	1423.77	1527.81	1095.89	1342.54	1559.18	1240.35	825.77	1383.91	1639.1	1500.88	1723.31	1593.26	1911.09	1573.22	1297.73
345150	1662.68	2136.56	1993.73	1402.76	1393.83	1437.89	1509.26	1064.1	1301.51	1538.97	1249.97	850.02	1350	1652.94	1558.71	1678.71	1583.73	1881.29	1584.5	1250.04
345250	1616.43	2329.3	2048.44	1440.23	1414.61	1520.25	1546.31	1126.99	1397.36	1607.16	1295.46	860.32	1412.95	1728.48	1604.11	1696.27	1564.22	1873.95	1627.63	1382.36
345350	1649.42	2308.6	2003.98	1404.87	1389.78	1524.41	1578.45	1120.67	1379.49	1646.38	1241.54	885.98	1369.96	1753.91	1641.07	1740.45	1503.49	1936.81	1604.73	1378.38
345450	1578.69	2159.85	1952.4	1427.99	1344.46	1413.76	1560.72	1074.27	1358.7	1598.85	1178.27	793.61	1375.24	1655.95	1565.44	1771.38	1480.42	1819.22	1555.64	1331.13
345550	1592.04	2296.31	2033.18	1410.99	1421.97	1450.16	1550.74	1114.91	1430.26	1597.75	1265.66	842.52	1391.5	1661.85	1577.97	1783.97	1581.35	1858.6	1570.51	1312.14
345650	1603.44	2294.61	2017.05	1374.77	1437.35	1440.98	1497.62	1075.16	1451.92	1588.72	1201.77	852.92	1473.03	1648.81	1567.68	1825.25	1587.83	1890.07	1641.59	1354.32
345750	1514.44	2044.15	1922.01	1276.58	1355.66	1289.6	1452.45	1016.08	1377.14	1521.43	1185.69	790	1399.69	1542.18	1472.99	1762.42	1473.01	1724.7	1486.24	1251.96
345850	1556.62	2052.3	1890.72	1313.1	1338	1288.52	1425.68	985.4	1389.81	1506.4	1154.14	785.53	1419.23	1510.65	1476.48	1753.33	1489.24	1763.41	1544.28	1260.01
345950	1479.46	2055.03	1903.65	1245.44	1312	1305.63	1411.52	946.51	1319.6	1463.05	1127.96	753.86	1399.58	1466.87	1462.94	1710.75	1476.8	1790.45	1553.94	1283.82
346050	1594.14	2134.86	1931.15	1284.85	1406.08	1397.94	1538.78	988.97	1347.1	1568.31	1134.74	734.4	1487.15	1532.12	1485.99	1784.29	1516.54	1806.33	1562.87	1383.74
346150	1701.02	2227.23	1979.44	1393.06	1475.2	1394.1	1559.89	1028.29	1444.69	1642.57	1116.13	778.08	1490.33	1541.75	1475.79	1738.26	1573.67	1922.84	1519.55	1457.34
346250	1744.5	2267.27	2073.92	1444.56	1535.58	1477.73	1586.26	1064.21	1462.34	1664.9	1240.75	821.39	1464.7	1616.05	1600.15	1840.99	1686.36	1999.2	1562	1426.86
346350	1705.19	2294.14	2093.4	1394.12	1460.79	1495.88	1537.54	1035.07	1433.54	1632.2	1252.8	828.61	1432.69	1662.72	1547.63	1845.14	1696.1	1945.35	1577.87	1375.28
346450	1552.71	2226.06	1989.38	1256.21	1377.73	1386.32	1537.48	1012.41	1363.39	1601.94	1160.8	795.05	1385.11	1667.16	1490.82	1729.64	1592.85	1820.17	1572.47	1389.63
346550	1531.68	2162.81	1982.94	1224.04	1397.37	1344.55	1539.96	959.99	1339.31	1535.41	1163.61	754.51	1331.21	1607.02	1405.18	1685.93	1509.29	1822.37	1519.18	1293.14
346650	1621.62	2105.38	1904.76	1260.64	1358	1307.62	1572.74	967.89	1377.08	1470.43	1127.07	764.2	1410.11	1569.17	1332.97	1674.14	1548.52	1816.3	1474.26	1302.92
346750	1690.03	2193.85	1950.09	1344.64	1391.35	1344.67	1629.13	964.84	1417.68	1558.13	1147.03	768.13	1463.56	1679.92	1359.14	1791.71	1658.48	1895.07	1506.65	1389.73
346850	1599.72	2049.28	1858.91	1311.35	1328.54	1184.33	1529.77	795.29	1344.21	1453.05	1047.93	681.24	1328	1488.74	1314.4	1674.39	1581.94	1782.49	1372.57	1296.38
346950	1610.21	1963.82	1668.44	1236.7	1285.03	1142.24	1441.74	770.44	1244.63	1399.05	995.67	604.09	1248.28	1375.9	1239.45	1633.9	1530.99	1644.16	1274.63	1281.46
347050	1537.76	1917.72	1671.77	1165.94	1236.15	1148.2	1388.16	749.79	1282.99	1462.94	982.27	590.01	1249.16	1382.57	1210.68	1543.75	1477.2	1683.59	1242.44	1235.06
347150	1599.18	2033.81	1768.07	1237.96	1313.4	1166.83	1502.24	765.19	1420.15	1510.23	992.5	614.16	1326.02	1440.26	1188.52	1634.43	1523.89	1653.46	1289.49	1325.37
347250	1612.09	1920.1	1787.51	1193.3	1356.61	1215.67	1475.67	755.08	1369.59	1481.02	952.52	612.68	1387.65	1351.37	1169.76	1670.36	1502.25	1649.72	1322.33	1312.51
347350	1638.36	2015.53	1794.78	1206.14	1476.94	1209.26	1517.96	857.97	1372.12	1583.6	969.74	628.67	1446.24	1407.9	1218.69	1769.7	1586.46	1713.04	1405.77	1312.17
347450	1613.19	2034.62	1828.85	1248.01	1482.47	1259.72	1519.03	903.22	1385.28	1612.01	1047.5	716.36	1412.11	1504.75	1302.88	1775.59	1622.99	1709.77	1455.06	1260.95
347550	1582.81	2048.67	1954.22	1351.74	1458.08	1384.93	1552.44	947.95	1406.58	1598.1	1130.59	814.44	1493.49	1597.38	1434.39	1857.34	1665.32	1787.64	1539.38	1342.07
347650	1558.27	2071.86	1968.21	1338.34	1382.24	1395.69	1540.17	930.68	1445.68	1576.78	1131.61	841.75	1525.76	1574.03	1512.57	1738.1	1630.32	1789.25	1525.15	1363.4
347750	1695.38	2077.57	2056.55	1356.44	1473.9	1460.61	1589.5	909.95	1503.67	1633.18	1140.45	848.29	1629.76	1622.55	1538.89	1833.07	1623.39	1886.45	1494.56	1472.34
347850	1775.61	2094.18	1995.55	1414.67	1481.02	1407.82	1689.77	923.5	1515.82	1619.6	1143.96	833.62	1611.59	1742.89	1543.04	1872.25	1693.19	1909.22	1603.24	1475.51
347950	1789.26	2103.33	1999.5	1391.54	1419.55	1414.41	1723.79	945.22	1525.18	1590.19	1129.71	822.81	1503.95	1590.96	1468.04	1857.29	1629.31	1828.96	1644.1	1387.51
348050	1751.02	2212.49	1964.66	1332.96	1472.59	1426.95	1695.94	935.7	1489.92	1553.24	1128.8	773.55	1517.62	1554.31	1422	1865.13	1641.87	1751.27	1579.27	1426.07
348150	1740.83	2177.97	1916.81	1273.24	1448.47	1418.73	1602.88	973.31	1410.68	1531.22	1125.79	699.92	1559.21	1541.19	1418.25	1805.02	1650.8	1767.62	1468.22	1330.05
348250	1740.59	2076.03	2035.54	1290.15	1467.94	1331.28	1602.69	945.41	1432.6	1598.01	1146.35	735.41	1555.31	1501.37	1449.35	1743.77	1682.13	1840.72	1431.13	1331.45
348350	1702.3	2064.01	2034.03	1345.24	1480.21	1322.06	1570.81	907.56	1386.36	1610.58	1123.73	725.94	1540.72	1527.01	1372.33	1774	1700.86	1805.16	1430.33	1384.85
348450	1665.4	2022.53	1944.42	1290.72	1370.34	1285.18	1477.52	847.01	1339.94	1540.34	1055.44	675.11	1468.24	1543.63	1321.98	1761.43	1602.54	1748.01	1382.54	1285.6
348550	1708.16	2080.58	1957.63	1420.79	1467.48	1305.67	1614.29	875.39	1409.92	1604.57	1086.35	667.53	1530.24	1605.17	1416.63	1791.69	1674.73	1799.74	1451.71	1439.92
348650	1760.87	2127.96	1991.49	1479.7	1518.2	1350.59	1637.65	924.21	1440.44	1655.95	1060.9	729.37	1546.18	1601.52	1353	1838.76	1642.26	1900.89	1487.66	1501.15
348750	1908.7	2322.52	2078.53	1486.05	1588.13	1428.09	1689.34	980.37	1549.88	1838.28	1123.18	751.82	1659.83	1689.69	1418.15	1963.69	1765.83	2009.83	1532.29	1492.95
348850	1740.84	2194.78	1952.02	1408.96	1510.94	1392.57	1615	928.33	1505.34	1748.74	1076.66	695.53	1548.88	1634.67	1312.14	1856.39	1756.74	1888.26	1427.14	1397.62
348950	1648.08	2165.27	1841.26	1384.52	1456.84	1404.7	1547.61	929.19	1429.03	1664.77	955.04	711.22	1515.49	1597.15	1295.87	1778.63	1707.78	1806.45	1403.13	1401.82
349050	1625.42	2182.85	1805.71	1415.51	1449.47	1329.93	1557.47	883.68	1369.65	1623.1	1001.97	730.68	1423.54	1490.99	1293.84	1822.08	1628.75	1702.87	1416.79	1361.74
349150	1622.87	2159.23	1796.49	1398.69	1458.44	1331.73	1541.75	849.44	1400.78	1574.11	1039.86	736.34	1477.31	1464.2	1264.64	1870.29	1624.94	1763.14	1449.17	1384.07
