Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
107450	44787.88	31648.98	31134.63	49654.28	52307.99	29428.24	47293.36	24758.73	40972.63	44904.62	16319.22	17493.37	42621.63	26632.35	22011.95	53740.95	55253.34	31957.03	23966.6	37829.09
107550	44035.11	30850.17	30795.56	47836.02	52333.29	28975.65	46003.6	24245.6	40298.35	44470.92	16237.36	17303.66	41483.18	26542.22	21886.01	52462.99	53875.87	31998.44	22879.32	37162.63
107650	39885.81	28385.22	27947.18	43086.76	48385.04	27200.31	42387.7	22139.27	37584.45	41254.26	15127.9	16131.13	39053.27	24472.48	20531.92	48009.27	49891.29	28904.18	21257.76	33983.74
107750	38824.93	28389.64	27195.61	42965.5	46797.25	26960.94	41189.87	22130.34	35932.28	39205.54	15029.32	15730.33	39082.19	24308.5	20468.26	47510.79	47284.85	27764.48	21143.31	33434.14
107850	38396.99	28067.57	26671.71	42830.72	45656.78	26348.14	40537.04	22097.12	34947.1	38329.2	14819.82	15412.15	38147.43	23715.95	19944.7	46185.54	46371.78	27511.55	21173.75	32360.79
107950	37636.54	26857.03	26171	41619.84	43583.23	24697.58	39757.85	22170.45	33594.58	36987.63	14317.1	14940.41	36470.69	22635.75	19077.36	44907.72	45371.08	27098.95	20946.12	31119.78
108050	39225.18	27951.94	26670.56	43244.15	44995.18	25631.29	40791.85	23039.73	34745.48	37758.81	14781.83	15118.92	38569.87	23401.18	19850.33	46459.2	46397.56	27724.26	21670.27	32381.94
108150	40158.94	29494.77	27242.3	44602.83	46516.13	26734.59	41479.51	23676.8	36199.34	39212.9	15295.71	15865.21	40739.98	24503.62	20626.79	47362.51	47318.97	28657.9	22630.34	33727.47
108250	39966.44	29034.14	27816.58	44526.15	46177.93	26434.47	41958.53	23643.65	35852.48	39265.86	15312	16067.2	40134.15	24064.11	20465.03	47498.48	47325.13	29126.17	22577.37	33299.29
108350	38025.88	27017.31	26901.2	41603.03	43024.16	24677.69	40169.76	22172.57	33714.8	37451.31	14524.22	15703.62	37394.44	22489.71	19575.6	45566.64	45964.55	28161.88	21781.07	31008.07
108450	40522.56	29319.41	27494.66	44725.98	46416.64	26722.11	42881.23	23607.23	35878.85	39520.41	15328.41	16165.35	39986.64	24200.62	20520.82	47367.5	47707.18	28810.38	22642.28	33859.59
108550	38083.43	28415.88	25607.64	42037.84	43621.12	25495.62	40524.23	22354.44	33690.29	36740.98	14762.19	15338.46	37522.96	23339.99	19419.29	44239.56	44739.4	26572.01	21170.44	32293.87
108650	38314.78	28166.96	25883.67	42164.63	43421.61	26086.01	40172.6	22681.52	32964.32	37054.5	14885.72	15467.08	37181.2	23260.08	19825.24	44803.03	44948.95	26330.71	21608.7	32155.64
108750	36953.31	26415.64	25829.09	40680.76	41805.45	25018.74	39061.75	22104.59	31990.07	36270.86	14501.51	15376.31	35351.85	21910.26	19399.67	43601.27	44086.24	25467.44	21251.56	30957.59
108850	39925.34	28672.59	27616.92	44211.33	45552.2	27144	41737.37	24298.56	34828.16	38792.2	15653.18	16025.75	38169.19	23909.75	20919.85	46739.57	47417.1	27461.28	22795.39	33202.55
108950	42764.52	31155.33	29036.48	47541.72	48762.87	28796.41	44866.19	26112.55	37358.48	41633.3	17066.51	17248.1	41207.92	25771.27	22645.95	49931.22	50867.68	29454.32	24563.51	35455.92
109050	43887.54	31628.13	30489.83	48111.87	50161.22	29257.51	46302.93	26801	38781.02	42623.92	17419.8	17839.31	42185.65	26275.63	23510	51252.26	52284.4	30669.25	25213.68	35715.16
109150	43343.38	31186.52	30198.73	47090.66	49101.51	29112.38	45754.97	26463.77	38487.95	42290.54	17194.31	17830.35	41796.66	25809.75	23119.12	50493.55	51549.76	30849.01	24598.2	34895.9
109250	41051.24	30384.25	28603.62	45468.4	46956.18	28492.45	42765.28	25571.23	36698.68	40192.05	16744.7	17025.83	40642.27	25231.8	22270.12	47237.09	48326.76	29169.62	23443.43	33621.56
109350	37591.15	29102.77	26293.43	42914.27	44106.16	27215.55	39567.05	23924.59	34641.61	37769.18	16264.04	15897.16	39070.76	24544.75	21300.16	44101.79	44443.64	27068.69	22101.28	32139.72
109450	38218.49	29546.65	26455.03	44377.38	45511.09	27723.88	40429.11	24668.15	35169.26	38572.59	16358.99	16119.93	40066.2	24750.05	21626.47	45355.58	45937.38	27381.39	22443.52	32459.02
109550	39519.86	29004.5	27517.47	45604.68	46758.13	28086.86	42048.98	25353.08	35721.83	39470.35	16363.87	16367.25	40253.26	24692.41	21784.53	47024.82	47591.01	28163.07	23370.09	32963.06
109650	40865.65	30282.1	28768.38	47079.69	48467.61	29010.59	44049.94	26541.16	37130.54	40918.42	16875.08	16961.98	41133.83	25085.65	22519.76	49470.13	49303.82	28930.15	24579.77	34450.42
109750	41992.41	31705.57	28790.95	47291.68	49052.63	30080.64	45337.13	27294.83	37831.09	41160.24	17277.23	17176.06	41816.8	25866.49	23585.59	50136.92	49701.95	29137.01	24865.89	35478.22
109850	41145.5	31470.07	28717.95	46109.62	47858.41	29580.57	44422.68	27294.26	37246.3	40145.18	17459.59	17133.29	41175.52	25895.84	23846.81	48795.89	48460.6	29380.5	24605.4	34536.25
109950	39991.1	30402.45	28118.84	44613.79	45852.32	28752.75	43212.11	26807.54	36077.51	39168.49	17371.22	16992.15	39994.69	25466.38	23424.65	46713.5	47243.47	28678.11	23988.83	33296.9
110050	39079.16	29506.22	27474.92	43146.81	44272.74	27741.12	42088.06	26148.72	34955.5	38118.36	16912.89	16703.08	38721.02	24557.06	22857.09	44958.96	46114.2	27712.19	22829.67	32361.71
110150	38029.47	28947.67	26625.67	41669.35	43189.82	26963.76	40380.47	25326.48	33779.12	37270.76	16368.62	16917.98	38568.23	24133.2	22496.1	44195.4	45196.68	27205.25	22258.48	31497.29
110250	39355.11	29911.42	27090.07	42292.03	43908.11	27896.67	41276.91	26195.71	34197.91	38054.12	17053.68	17616.48	40630.44	25179.92	23202.64	45554.4	45794.92	27969.76	23234.51	32123.99
110350	35339.55	27049.68	24445.96	37867.29	39439.18	25260.01	37963.04	24041.7	30890.1	33942.47	15649.34	15775.99	36332.56	22889.52	21000.87	40726.12	41229.33	25235.7	21255.87	29040.33
110450	23063.04	17985.72	16370.07	24850.11	25760.65	16910.24	25144.97	16583.72	20377.92	22206.19	10676.14	11107	23613.95	15026.5	14648.69	26488.58	26729.9	16811.52	14745.94	19402.87
110550	20004.32	15736.34	14407.31	21980.47	22257.48	14779.83	21617.06	14704.99	17504.45	19671.54	9304.69	10022.55	20278.33	13051.05	13136.82	23136.35	23039.75	14847.78	13018.35	16826.33
110650	19417.6	15726.31	13837.3	21473.61	21816.34	14542.68	21078.55	14347.38	17415.94	19190.49	9236.62	9599.29	19504.44	12932.01	12783.24	22232.68	22392.87	14599.92	12774.15	16884.04
110750	19618.28	15825.73	13908.8	21624.58	22070.58	14772.5	21163.13	14535.06	17700.53	18839.19	9321.16	9441.1	19642.34	13103.9	12710.54	22156.05	22543.72	14294.91	12666.37	16967.61
110850	19685.07	16034.7	14263.86	21873.22	22440.65	15015.06	21612.13	14864.2	17849.1	19236.18	9564.02	9716.69	20188.85	13322.93	12991.49	22516.24	22875.82	14591.84	13043.75	16943.56
110950	18701.08	15409.17	14094.27	21063.41	22012.23	14543.42	20918	14402.45	17198.77	18774.05	9184.98	9336.46	19470.53	12732.68	12628.98	21718.95	22423.93	14259.07	12793.37	16340.99
111050	19210.04	15570.95	14403.25	21537.07	22355.35	14877.7	21160.6	14595.46	17443.36	18855.56	9334.11	9322.16	20149.23	12980.23	12618.55	22108.44	22677.38	14385.93	12870.14	16495.17
111150	18257.15	14974.72	13878.24	20794.69	21471.7	14329.45	19938.48	13789.7	16503.5	18081.8	8798.83	9219.28	19561.65	12647.2	12143.02	21205.07	21723.44	13780.65	12323.39	15448.82
111250	17533.23	14556.97	13426.47	20435.28	21094.58	14191.47	19142.72	13347.01	16093.91	17264.49	8450.43	9007.01	19023.83	12303.65	11743.62	20680.97	20763.7	13328.92	11810.49	14779.77
111350	17564.47	13971.13	13443.8	20097.73	20966.94	14056.14	18842.63	13278.78	15923.44	16991.12	8383.66	8978.23	18250.04	11776.3	11731.08	20768.78	20552.3	13271.93	11690.73	14482.14
111450	18504.7	14310.61	13888.64	21040.73	21958.99	14575.54	20166.94	13965.87	16589.47	18237.22	8778.93	9392.11	18720.55	12009.3	12020.93	21970.44	21803.74	14029.92	12216.77	15282.21
111550	18788.78	14588.51	14417.77	21215.88	21876.08	14563.64	20523.68	14321.14	17033.21	18543.35	8744.82	9516.66	18620.48	12091.8	11866.42	22266.99	22195.32	14148.48	12325.69	15699.78
111650	19978.64	15556.61	14863.75	22537.19	23135.6	15520.32	21032.49	14983.36	17957.09	19487.47	9139.93	9618.23	19734.79	12548.77	12370.13	23348.51	23167.6	14723.07	12730.14	16989.54
111750	19017.62	14351.51	14124.07	21104.12	21740.47	14390.86	19775.57	14135.43	16920.31	18589.03	8657.83	9262.55	18575.66	11932.69	11810.58	22209	22185.99	14084.45	11998.29	15970.7
111850	20228.82	15392.95	14678.8	22134.24	22528.81	15054.9	20892.9	15084.06	17512.96	19457.72	8910.44	9730.09	19439.67	12659.26	12469.75	23143.95	23054.21	14638.04	12693.89	16761.77
111950	19894.26	15572.35	14328.57	21674.74	22067.21	14978.3	20872.43	14882.45	17305.37	19041.43	8983.41	9787.3	19111.35	12706.76	12563.33	22715.14	22509.33	14561.92	12565.33	16655.82
112050	19760.94	15730.62	14373.68	21811.24	22273.37	15122.09	21070.7	15139.62	17136.76	19036.6	9089.75	10071.86	19211.05	13037.28	12787.25	22692.1	22871.7	14552.27	12748.04	16823.01
112150	19743.66	15850.4	14940.94	21660.56	22079.79	15279.86	21414.54	15454.03	17513.24	19002.31	9439.53	10414	19110.45	13074.53	12936.31	22618.21	23110.64	14887.94	12900.98	16737.86
112250	19520.92	15648.46	15066.87	21464.73	21668.35	15166.17	21126.09	15437.16	17382.65	19186.29	9659.51	10391.47	19107.51	12928.24	13058.57	22363.92	22811.11	14842.86	13141.08	16362.8
112350	19737.93	15727.17	15125.81	22017	22466.62	15471.77	20915.4	15837.5	17391.91	19378.81	9633.05	10548.5	19590.96	13090.27	13236.47	22288.16	23025.15	14891.62	13489.52	16369.51
112450	19011.74	15139.76	14372.89	20666.78	21495.88	14408.55	20213.31	15154.64	16609.23	18465.25	9330.36	10327.31	18759.17	12381.07	12705.52	21541.53	22014.48	14404.18	12993.65	15482.75
112550	20207.1	15826.06	14724.74	21676.61	22303.43	15423.39	21151.55	15742.91	17210.73	19337.1	9763.85	10865.7	19889.6	12773.57	13166.65	22590.48	22995.19	14904.9	13534.62	16544.51
112650	19171.1	15353.69	14084.58	20364.92	21034.08	14371.71	20073.74	14834.11	16289.42	18356.89	9416.29	10309.53	18733.2	12253.98	12486.09	21078.91	21632.58	14294.94	13081.86	15938.56
112750	18018.29	15082.46	13125	19116.74	20094.84	13557.72	18482.68	13803.19	15313.44	16917.8	9063.02	9596.43	17748.98	11976.51	11426.92	19170.93	19930.75	13487.76	12188.14	15337.99
112850	17644.36	14556.62	12455.21	18736.01	19220.88	13236.15	16731.86	12974.68	14458.99	16125.65	8797.19	9264.91	17152.06	11569.28	10822.01	18479.13	19258.15	13462.57	11857.01	14892.28
112950	16537.14	13737.07	11885.59	17941.76	17834.56	12213.08	15613.52	12061	13408.62	15289.58	8177.93	8765.75	16093.07	10978.36	10281.51	17640.64	18250.43	12587.16	11423.84	14012.05
113050	17908.22	14503.67	12642.99	18949.73	19510.48	13293.77	18002.05	13682.65	14996.34	16632.62	8865.7	9671.23	17268.58	11815.68	11628.57	19250.36	19500.58	13342.41	12318.24	14917.83
113150	17581.5	14210.8	12476.99	18514.33	19143.07	13335.31	18176.57	14254.98	15010.32	16412.27	8801.74	9694.61	17028.33	11773.37	11679.76	19111.71	18879.59	13185.02	12194.33	14767.7
113250	18466.6	15063.28	13419.75	19648.31	20241.85	13943.88	19369.08	14854.06	15417.25	17034.24	9082.16	10189.1	18031.07	12520.03	12079.25	20012.94	19993.33	13786.22	12519.07	15648.83
113350	19172.47	15547.28	14439.24	20755.17	21428.68	14684.35	20667.06	15821.68	16383.98	17915.62	9660.93	10905.94	19254.57	13389.49	13153.48	21505.79	21738.11	14650.01	13178.41	16197.99
113450	19119.16	15542.28	14625.63	20619.19	21473.82	14927.49	20696.6	15922.97	16662.18	17815.68	9730.57	11009.71	19226.51	13446.48	13330.86	21684.15	22039.34	14637.62	13371.3	15757.94
113550	17860.24	14869.72	13622.96	19430.48	19983.64	14323.8	19092	14756.15	15641.63	16867.98	9271.47	10306.93	18242.16	12721.89	12636.14	20134.03	20629.18	13871.75	12697.92	14946.04
113650	17019.47	14284.45	13063.81	18650.48	18917.72	13761.38	18163.53	14017.03	15217.21	16204.16	8946.02	9849.85	17579.76	12184.99	12103.79	18855.75	19601.82	13130.19	12111.64	14667.47
113750	17754.66	14804.85	13612.09	19396.21	19630.42	14140.92	18889.77	14639.98	15576.33	16663.97	9184.62	9998.05	17872.96	12308.34	12335.39	19518.96	20286.79	13779.98	12193.91	14948.62
113850	18110.22	14927.68	14044.82	19810.05	20486.9	14311.57	19388.37	15193.33	15793.87	17053.3	9282.69	10026.89	18152.42	12248.47	12540.93	20325.07	20829.45	14276.66	12348.25	15047.14
113950	19220.3	15451.84	14692.85	20794.81	21768.06	15073.78	20451.62	16017.89	16444.13	17855.12	9823.25	10668.79	19012.08	12832.7	13190.35	21368.1	21911.92	14897.6	13188.99	16082.29
114050	19395.58	15641.06	14620.01	20859.29	21538.22	15473.86	20664.82	16142.38	16679.21	18189.05	9861.75	10640.45	18891.4	13165.33	13245.77	21362.68	22297.32	14934.7	13285.54	16418.86
114150	19690.74	15764.28	14809.81	21177.32	21675.26	15301.19	21025.82	16402.83	16859.46	18726.44	10082.24	10881.55	19028.63	13365	13647.7	21774.72	22348.29	15162.63	13563.28	16507.04
114250	19298.57	15273.55	14555.54	20889.62	21409.05	15273.08	20630.6	15891.11	16757.38	18675.98	9917.16	10930.92	18393.92	12936.44	13602.27	21472.43	22219.43	15103.53	13433.27	15905.87
114350	18209.13	14547.06	13793.3	19992.47	20584.52	14527.37	19675.68	15045.24	15842.4	17550.6	9363.53	10406.16	17393.28	12214.84	12846.69	20335.54	21044.94	14231.34	12537.71	15182.56
114450	17475.87	14752.71	13593.43	19527.16	20187.51	14293.26	19021.85	14605.62	15704.77	17133.94	9296.7	10148.08	17451.3	12190.56	12570.58	19490.84	20125.93	13787.32	12116.2	14931.15
114550	17746.82	14898.92	13605.22	19994.38	20242.05	14542.36	19404.08	14956.09	16015.71	17419.77	9373.7	10396.01	17820.73	12496.08	12834.28	20264.49	20667.95	14075.57	12373.56	14983.14
114650	18353.51	15230.92	14218.09	20694.82	21006.6	15007.55	20346.16	15551.48	16519.44	17982.66	9561.73	10649.52	18310.14	12568.95	13251.66	21356.72	21578.06	14539.25	12996.31	15550.36
114750	18355.65	14994.77	14174.27	20430.14	20669.49	14479.89	20176.15	15293.02	16340.01	18076.04	9539.59	10544.19	18048.43	12166.7	12817.94	20980.6	21479.45	14442.5	12880.45	15237.19
114850	18475.85	14882.55	14013.88	19982.25	20426.48	14537.79	19510.69	14470.63	16155.97	17998.55	9467.48	10586.95	17430.19	11974.98	12542.95	19993.38	21392.51	14263.56	12392.32	15427.42
114950	18350.6	14330.99	13476.3	19278.82	20143.6	14467	18556.72	13373.05	15587.9	17197.97	9206.28	10437.23	16682.62	11595.07	11898.94	18677.99	20623	13721.07	12090.15	15296.3
115050	19742.9	15225.15	14072.74	20818.32	21378.72	15504.34	19709.88	14348.5	16413.18	18135.39	9919.95	10965.92	18355.22	12600.13	12703.86	20504.88	21653	14596.37	13164.6	16430.97
115150	19904.59	15109.33	13918.41	21006.67	21141.95	15352.54	19935.83	14893.49	16322.59	18573.39	9918.01	10886.96	18213.1	12440.21	12915.74	21129.22	21901.4	14616.28	13266.15	16450.7
115250	19395.77	14701.57	14185.23	20706.64	20816.21	15002.13	20132.89	15279.41	16133.66	18230.23	9656.62	10652	17935.85	12043.73	13060.32	21508.23	22015.77	14385.47	13358.5	15794.75
115350	19753.27	15356.48	14637.7	21095.91	21716.89	15198.23	20883.57	15847.31	17020.97	18810.74	9814.61	10915.04	18630.82	12714.46	13553.54	22108.48	22762.57	15118.06	13621.27	16430.23
115450	20085.64	15813.58	14645.59	21218.54	21954.3	15463.07	21149.7	15919.04	17477.14	19201.11	9884.03	10972.96	19322.68	13030.01	13581.46	22358.21	22794.65	15191.26	13773.52	16735.08
115550	20402.97	16245.19	15158.42	22167.24	22805.45	15853.77	22010.62	16629.91	18415.94	19520.92	10178.02	11218.59	19985.28	13466.45	13999.13	23228.82	23790.39	15609.46	14122.03	17191.94
115650	19385.78	15301.41	14537.64	21615.26	21919.21	15061.28	21150.88	15896.12	17626.44	18909.7	9710.42	10948.79	19289.22	13005.12	13436.86	22684.45	23072.1	15189.39	13536.46	16265.5
115750	19870.38	15671.48	14619.43	21936.16	22578.08	15264.19	21287.94	15898.81	17794.3	19239.47	9814.07	10987	19771.24	13402.62	13674.68	23112.34	23248.62	15375.63	13487.71	16589.79
115850	19361.67	15754.19	14716.42	22003.44	22625.51	15371.67	21365.33	15726.43	17755.78	19156.88	9739.9	10749.91	20008.94	13631.01	13699.1	22866.52	23235.81	15091.29	13416.82	16383.76
115950	19104.49	15511.65	14687.6	21972.65	22571.54	15280.32	21136.47	15421.23	17330.61	19068.19	9569.96	10625.98	19535.87	13347.41	13200.28	22743.4	22822.16	14860.73	13211.67	16095.97
116050	18807.19	15153.58	14746.12	21545.62	22506.41	14933.32	20692.69	14879.6	16983.15	18990.26	9438.41	10227.79	19200.18	13090.33	13062.39	22259.49	22433.92	14704.33	12865.01	15782.15
116150	19234.81	15600.05	14968.99	22059.82	23352.38	15526.39	21354.85	15186.01	17506.6	19571.27	9746.74	10227.69	19771.11	13319.89	13251.96	23027.98	23169.56	15099.63	12911.8	16312
116250	19347.5	15652.32	14855.79	22323.86	23439.82	15283.82	21654.7	15326.55	17797.8	19646.27	9635.45	10092.15	19681.92	13342.94	12995.71	23359.02	23522.93	15092.62	12848.05	16565.7
116350	18987.11	15169.47	14491.78	21756.39	22836.11	14599.53	21230.22	14828.65	17650.3	19361.28	9285.75	9725.1	19055.78	12920.04	12820.4	22995.32	22976.95	14746.1	12463.17	16014.09
116450	18928.61	14770.28	14340.25	21584.81	22299.78	14620.35	20612.64	14447.22	17544.7	19020.73	9102.78	9664.9	18722.69	12689.68	12608.9	22284.44	22424.06	14723.33	12558.95	15740.27
116550	19237.59	15308.91	14213.68	21820.27	22394.8	14970.49	20577.44	14361.06	17663.61	19105.23	9150.66	9801.24	18879.09	12918.32	12659.87	22289.97	22504.99	14427.79	12568.15	16187.52
116650	19974.05	15818.89	14673.01	22699.81	23201.44	15381.38	21311.75	14828.3	18262.14	19630.72	9420.71	10070.95	19375.11	13350.23	13216.87	23352.88	23571.4	15007.02	13033.22	16862.95
116750	19903.75	15475.5	14906.74	22208.95	22638.58	15083.98	21332.54	14695.51	17730.1	19341.17	9386.91	10155.17	19260.79	12977.15	13158.51	23411.01	23670.67	15099.7	13000.28	16671.29
116850	20671.08	15920.11	15458.79	22806.96	23223.45	15405.81	22281.03	15347.13	18375.76	19857.75	9711.01	10390.23	19839.52	13271.3	13364.34	24024.98	24083.49	15441.33	13411.94	17409.85
116950	20984.77	16142.86	15381.02	23262.96	23521.12	15524.01	22375.02	15557.06	18640.97	20027.7	9798.44	10265.77	19791.54	13580.77	13510.16	24071.7	24120.91	15510.54	13533.76	17647.37
117050	20464.23	15998.08	14853.31	22527.87	22701.73	15270.92	21773.28	15043.9	18321.49	19754.86	9593.17	9978.9	19559.05	13090.63	13155.2	23839.06	23759.18	15263.42	13240.41	17318.41
117150	21075.41	16360.98	15045.2	22718.09	23315.34	15372.86	21984.2	15244.86	18672.3	19968.04	9529.97	10177.09	20252.98	13241.19	13216.84	24165.92	23839.29	15541.22	13666.88	17779.3
117250	21147.62	16514.24	15633.18	22879.33	23501.9	15260.66	22086.26	15306.31	18762.87	19897.27	9648.94	10268.07	20293.18	13455.93	13221.5	24063.36	24309.67	15720.52	13801.15	17689.11
117350	20400.71	16180.48	15369.25	22569.89	23245.81	15441.74	21491.46	15046.98	18268.83	19745.98	9317.93	9906.09	19915.93	13124.22	12755.54	23589.9	23777.78	15176.21	13396.46	17226.72
117450	19257.09	14921.86	14496.01	21446.63	21944.19	14649.02	20540.03	14387.47	16927.78	18957.08	8881.1	9448.45	18951.81	12312.11	12086.42	22453.77	22254.78	14268.03	12722.58	16109.2
117550	18974.01	14895.1	13940.45	21271.5	21748.01	14595.02	20327.29	14175.74	16752.82	18587.96	8824.38	9147.78	19154.23	12469.21	12177.24	22422.76	21858.61	13741.65	12422.69	15933.94
117650	18981.25	15187.06	13574.78	21295.2	21783.37	14677.77	20184.86	14146.94	16927.05	18543.23	9018.15	9394.93	19245.72	12661.04	12144.84	22183.82	22076.61	13669.63	12349.4	16197.42
117750	18668.75	14488.19	13468.84	20677.3	21278.73	14209.88	20081.91	14059.63	16604.66	18149.62	8749.94	9315.92	18616.94	12307.28	12184.12	21718.56	21778.33	13625.69	12128.99	15508.02
117850	18245.88	14171.1	13275.32	20475	21082.14	13700.83	20008.39	13892.52	16532.66	17698.17	8473.33	8987.11	17927.34	12013.09	12128.49	21235.31	21874.95	13344.74	11910.53	15474.88
117950	17675.2	14055.02	13001.72	19668.35	20245.15	13179.31	19422.58	13170.66	16032.28	17163.46	8215.33	8661.28	17030.78	11781.99	11705.48	20410.45	21071.57	12983.15	11639.05	15069.94
118050	17934.55	14251.91	12931.08	19589.45	19868.08	13536.79	19353.97	13461.46	15822.62	17351.18	8461.69	8817.06	17415.12	11726.25	11763.99	20430.35	20970.94	12928.15	11723.71	15184.84
118150	17207.64	13610.71	12675.9	18733.24	18940.04	12876.44	18305.6	12769.79	15087.23	16548.26	8250.27	8395.21	16824.96	10947.41	11268.44	19230.96	19781.44	12264.7	11184.49	14619.87
118250	17933.91	14336.57	13057.74	19361.86	20099.42	13322.11	18693.22	13006.17	15779.8	17137.49	8536.25	8701.13	17413.63	11434.85	11246.2	19980.66	20334.58	12966.79	11758.79	14909.19
118350	18648.9	14818.98	13519.83	20332.96	21312.83	13988.35	19647.78	13728.93	16743.9	18175.5	8916.68	9191.72	18569.47	12206.86	11979.06	21296.59	21599.09	13638.83	12211.45	15767.57
118450	19007.66	14957.78	13966.27	20546.62	21639.38	14133.31	20519.24	14205.63	17325.2	18615.36	9162.1	9380.95	18725.14	12422.08	12422.23	21864.65	22400.5	14145.59	12420.3	15946.94
118550	18867.86	14739.35	14077.99	20820.6	21371.9	14066.96	20254.06	14290.12	17342.68	18423.88	8989.48	9348.37	18353.98	12357.61	12451.68	21874.5	22248.13	14204.93	12386.35	15792.96
